Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR2040377,2017-07-24 07:42:39,2017-07-29 07:55:34,13877776,2497999680,13877776,180,1660,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040377.sralite.1,ERX2099434,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829439,SAMEA104170421,simple,794874,Linum leonii,SAMEA104170421,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F1890E32064D26F8E8C8A00C5B912FC0,9686B20E9CFFCB99E8A29BD71A2B64C6
ERR2040378,2017-07-24 07:42:39,2017-07-29 07:56:07,12099918,2177985240,12099918,180,1469,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040378.sralite.1,ERX2099435,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829440,SAMEA104170422,simple,407263,Linum flavum,SAMEA104170422,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9A28BB6469E72EA6A7307174D4E6469D,9A7B11F9CA0CBF15823351A8E8A06436
ERR2040379,2017-07-24 07:42:39,2017-07-30 08:45:20,13319891,2397580380,13319891,180,1563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040379.sralite.1,ERX2099436,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829441,SAMEA104170423,simple,586384,Linum macraei,SAMEA104170423,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5D83773800DF29F47F667D92F60EA5F6,C9ED524DAC1DAD9B3C1761C89BDDEAB6
ERR2040380,2017-07-24 07:42:39,2017-07-30 08:46:01,13114700,2360646000,13114700,180,1532,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040380.sralite.1,ERX2099437,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829442,SAMEA104170424,simple,35941,Linum perenne,SAMEA104170424,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2CC4E97C334D0C52B26C27A0B739FDE7,485C7C5C67E6D07A1EB2FA99AF87B024
ERR2040381,2017-07-24 07:42:39,2017-07-30 08:46:43,14985911,2697463980,14985911,180,1752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040381.sralite.1,ERX2099438,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829443,SAMEA104170425,simple,35941,Linum perenne,SAMEA104170425,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5ADA459779DB1F529B4B49189E863A38,2E931D7BCECD3CF830001E471937E456
ERR2040382,2017-07-24 07:42:39,2017-07-30 08:47:06,11380545,2048498100,11380545,180,1386,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040382.sralite.1,ERX2099439,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829444,SAMEA104170426,simple,347648,Linum bienne,SAMEA104170426,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,7B184481FE03D6970C75EBB532169802,FF99F61BC4254C408093323DB0D0DD3B
ERR2040383,2017-07-24 07:42:39,2017-07-30 08:47:35,13969981,2514596580,13969981,180,1682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040383.sralite.1,ERX2099440,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829445,SAMEA104170427,simple,586397,Linum tenuifolium,SAMEA104170427,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,66D81DDABAEE7A82B934CDB9537AF94A,0DC3B5656414C8BAEABB4DDF8B2ADEF2
ERR2040384,2017-07-24 07:42:39,2017-07-30 08:48:33,13783452,2481021360,13783452,180,1662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040384.sralite.1,ERX2099441,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829446,SAMEA104170428,simple,480357,Linum strictum,SAMEA104170428,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9EDDD5D151709A872F4EB1D368C4AA5A,7F394200F8A570B007282D2D296067FA
ERR2040385,2017-07-24 07:42:39,2017-07-29 07:56:09,16865722,2496126856,16865722,148,1145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040385.sralite.1,ERX2099442,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829447,SAMEA104170429,simple,112833,Galphimia gracilis,SAMEA104170429,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,635E0D103665C9F575C2B8E0DDFFDB56,042D0E0A56CA901E69DFA20A06A339F2
ERR2040386,2017-07-24 07:42:39,2017-07-29 07:56:17,8777908,1580023440,8777908,180,844,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040386.sralite.1,ERX2099443,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829448,SAMEA104170430,simple,129086,Malesherbia fasciculata,SAMEA104170430,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,72F8E91406EA2EF8F3C724D35404D0C5,4258293A8D657AAC57FB0C18BF3299F8
ERR2040387,2017-07-24 07:42:39,2017-07-29 07:56:41,6700506,1206091080,6700506,180,738,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040387.sralite.1,ERX2099444,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829449,SAMEA104170431,simple,473047,Ochna mossambicensis,SAMEA104170431,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2BDB82376EA3FF77077BC40F73DB2EE5,0EEA62134B15BE5AB4422681F0A10197
ERR2040388,2017-07-24 07:42:39,2017-07-29 07:56:53,12674768,2281458240,12674768,180,1257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040388.sralite.1,ERX2099445,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829450,SAMEA104170432,simple,56634,Ochna serrulata,SAMEA104170432,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E716CAE5735FCE42A958FAD43E89FFA8,1233DDCB2A41D10841958BA778C4D2BE
ERR2040389,2017-07-24 07:42:39,2017-07-29 07:56:59,9641956,1735552080,9641956,180,1034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040389.sralite.1,ERX2099446,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829451,SAMEA104170433,simple,78168,Passiflora edulis,SAMEA104170433,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,B4F98A185DFF63F7C4EA22997FE606A6,B46C9E11755BC48E75D1BC39352741CA
ERR2040390,2017-07-24 07:42:39,2017-07-29 07:57:46,12801903,2304342540,12801903,180,1523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040390.sralite.1,ERX2099447,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829452,SAMEA104170434,simple,159428,Passiflora caerulea,SAMEA104170434,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5103C84D2819762AB2D20A55793F4B50,EA0D482F22CDB9B71DF536D8BBCB2A3D
ERR2040391,2017-07-24 07:42:39,2017-07-29 07:57:46,11636985,2094657300,11636985,180,1475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040391.sralite.1,ERX2099448,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829453,SAMEA104170435,simple,210340,Bischofia javanica,SAMEA104170435,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1DDB9D886BBEA0FA201FB2165A60C080,E42E89DA5C90ABE0AE01A58C8062CA9C
ERR2040392,2017-07-24 07:42:39,2017-07-29 07:57:42,13333334,2400000120,13333334,180,1422,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040392.sralite.1,ERX2099449,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829454,SAMEA104170436,simple,117163,Drypetes deplanchei,SAMEA104170436,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,FED4697040F7356208FB08D471235C09,A2BC88C5ED7894E07C0DB77C88B07B59
ERR2040393,2017-07-24 07:42:39,2017-07-29 07:58:22,7533301,1355994180,7533301,180,841,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040393.sralite.1,ERX2099450,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829455,SAMEA104170437,simple,40031,Rhizophora mangle,SAMEA104170437,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,534739EBCC43CB60174315AA99B7EF7D,0AD13C420EB1A5E8FBE005129B766E7E
ERR2040394,2017-07-24 07:42:39,2017-07-30 08:48:25,14536380,2616548400,14536380,180,1722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040394.sralite.1,ERX2099451,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829456,SAMEA104170438,simple,289672,Erythroxylum coca,SAMEA104170438,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,247EDE74B8CEF60316B419D69A213D4E,4172D26AD2BA73B2A26274CEEF4E4A5D
ERR2040395,2017-07-24 07:42:39,2017-07-29 07:58:37,10111376,1820047680,10111376,180,1059,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040395.sralite.1,ERX2099452,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829457,SAMEA104170439,simple,1233969,Salix acutifolia,SAMEA104170439,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,427D91EC87B916BB51739803AA0FDF86,8C0C02A842D586FF6E9BBB695F68DC79
ERR2040296,2017-07-24 07:42:38,2017-07-29 07:43:15,10223822,1840287960,10223822,180,1110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040296.sralite.1,ERX2099353,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829358,SAMEA104170340,simple,43368,Heuchera sanguinea,SAMEA104170340,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5E38BFAFF5B30D508FB485DFAB3CC837,5846B28D31B5D710CC7A0D25AB8434B4
ERR2040297,2017-07-24 07:42:38,2017-07-30 08:26:03,14860638,2674914840,14860638,180,1678,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040297.sralite.1,ERX2099354,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829359,SAMEA104170341,simple,159960,Oresitrophe rupifraga,SAMEA104170341,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2F610B0D6F065B27C09AE29784D9C517,E371CC8FA0BC156879A72E38CFC5F229
ERR2040298,2017-07-24 07:42:38,2017-07-29 07:43:36,13333334,2400000120,13333334,180,1494,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040298.sralite.1,ERX2099355,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829360,SAMEA104170342,simple,40799,Pectiantia pentandra,SAMEA104170342,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5C4980D13DA9E94EB648CDC7429127D6,C143563C49B204539EE7A152DB9DA388
ERR2040299,2017-07-24 07:42:38,2017-07-30 08:26:14,14602760,2628496800,14602760,180,1818,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040299.sralite.1,ERX2099356,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829361,SAMEA104170343,simple,46776,Telesonix jamesii,SAMEA104170343,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2E96BC4E8D6846228C0DF697C9A3B98E,911A3DA10CB68B9E591ECD628EFA0CA5
ERR2040300,2017-07-24 07:42:38,2017-07-29 07:45:28,13537291,2436712380,13537291,180,1631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040300.sralite.1,ERX2099357,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829362,SAMEA104170344,simple,268493,Astilbe chinensis,SAMEA104170344,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2450997E062994BDB9E986836F4C1F73,CA72F99C45075EF777574A3D07699458
ERR2040301,2017-07-24 07:42:38,2017-07-29 07:44:04,10021400,1803852000,10021400,180,1217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040301.sralite.1,ERX2099358,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829363,SAMEA104170345,simple,61222,Tiarella polyphylla,SAMEA104170345,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,25DEBC49424AE12F1BB4B31E99213239,604C74BF5388DAE36A3F1C09ECC13102
ERR2040302,2017-07-24 07:42:38,2017-07-30 08:26:58,11269052,2028429360,11269052,180,1398,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040302.sralite.1,ERX2099359,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829364,SAMEA104170346,simple,1799611,Peltoboykinia watanabei,SAMEA104170346,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,799C6D82F0BA5974DF04FEF5BB1C6999,837712D3359BDB0DE5BD1F34993FE3CF
ERR2040303,2017-07-24 07:42:38,2017-07-29 07:44:19,8227168,1480890240,8227168,180,1030,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040303.sralite.1,ERX2099360,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829365,SAMEA104170347,simple,1799635,Tellima breviflora,SAMEA104170347,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,33AC110B1FBAC31429D13CF3C46E218A,C4FFE793212405D1D33B47D481E0E174
ERR2040304,2017-07-24 07:42:38,2017-07-30 08:26:56,11286880,2031638400,11286880,180,1107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040304.sralite.1,ERX2099361,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829366,SAMEA104170348,simple,165298,Cissus quadrangularis,SAMEA104170348,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,66F3DB007D218368204439BBE2660829,A72B27BF9E8498CB45FE94B7249082BC
ERR2040305,2017-07-24 07:42:38,2017-07-29 07:44:48,10906640,1963195200,10906640,180,1182,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040305.sralite.1,ERX2099362,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829367,SAMEA104170349,simple,345143,Tetrastigma voinierianum,SAMEA104170349,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,15D47D3903710D44A8EC8C21421B633D,14F986248E2332473FECFD608B0A841F
ERR2040306,2017-07-24 07:42:38,2017-07-29 07:44:58,10008615,1801550700,10008615,180,986,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040306.sralite.1,ERX2099363,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829368,SAMEA104170350,simple,345136,Tetrastigma obtectum,SAMEA104170350,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,70F2AA875FA161BD2AC7AEAAD739C7D1,8601BD75A2BE30927B28122EFF037043
ERR2040307,2017-07-24 07:42:38,2017-07-30 08:27:09,13333334,2400000120,13333334,180,1460,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040307.sralite.1,ERX2099364,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829369,SAMEA104170351,simple,85277,Stachyurus praecox,SAMEA104170351,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,6F745D3905CC5AC9F7EB17539998960A,2A1345994DDE9732543EF23DC1592B14
ERR2040308,2017-07-24 07:42:38,2017-07-30 08:27:55,14305377,2574967860,14305377,180,1728,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040308.sralite.1,ERX2099365,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829370,SAMEA104170352,simple,85280,Staphylea trifolia,SAMEA104170352,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F8843679FEE68013234E592DBA9CE51B,B3CFCFDAEAC43CA8E87243B655507335
ERR2040309,2017-07-24 07:42:38,2017-07-29 07:45:40,13684029,2463125220,13684029,180,1622,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040309.sralite.1,ERX2099366,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829371,SAMEA104170353,simple,554690,Geranium carolinianum,SAMEA104170353,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,6AC54E7D2E65BBB786AC73C095901C3A,3828B8A863208EB66B989191CFE679CB
ERR2040310,2017-07-24 07:42:38,2017-07-30 08:29:30,15965294,2873752920,15965294,180,1901,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040310.sralite.1,ERX2099367,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829372,SAMEA104170354,simple,1663611,Geranium maculatum,SAMEA104170354,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,AA3D062B872CDF203FBDAE090AC36FD6,7C14CBF92D972548EB96A9B77653C56F
ERR2040311,2017-07-24 07:42:38,2017-07-30 08:28:58,12841060,2311390800,12841060,180,1364,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040311.sralite.1,ERX2099368,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829373,SAMEA104170355,simple,70269,Francoa appendiculata,SAMEA104170355,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3CF5CC7C95E2A5C50A3861B96123F14C,A771E53BCAC2A2B6600B28A0190D71B6
ERR2040312,2017-07-24 07:42:38,2017-07-30 08:28:51,11454464,2061803520,11454464,180,1106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040312.sralite.1,ERX2099369,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829374,SAMEA104170356,simple,1167264,Greyia sutherlandii,SAMEA104170356,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,270396A3B5CAB5203D28EF2FE1740A32,1A787143FB7461FD85B6C8DFDBB0615A
ERR2040313,2017-07-24 07:42:38,2017-07-29 07:45:34,9835873,1770457140,9835873,180,958,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040313.sralite.1,ERX2099370,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829375,SAMEA104170357,simple,1799636,Terminalia neotaliala,SAMEA104170357,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1D51E67092FF408E0D0B5CDDA6DB0541,A64CB134DFC36F4F5866A6E28E853046
ERR2040314,2017-07-24 07:42:38,2017-07-29 07:46:06,13578718,2009650264,13578718,148,987,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040314.sralite.1,ERX2099371,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829376,SAMEA104170358,simple,40015,Heteropyxis natalensis,SAMEA104170358,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0A1C7FE233E7EB6D5CE3635D07002CDA,ACD50E9FB2283575901B504C135865B3
ERR2040315,2017-07-24 07:42:38,2017-07-29 07:47:08,19262573,3467263140,19262573,180,2176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040315.sralite.1,ERX2099372,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829377,SAMEA104170359,simple,141186,Lagerstroemia indica,SAMEA104170359,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5E20B13B11BD5C49DBFCC10FDD2E3EC7,A5074731B72B37832D272E7D01172CAD
ERR2040316,2017-07-24 07:42:38,2017-07-29 07:46:37,6151143,1107205740,6151143,180,713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040316.sralite.1,ERX2099373,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829378,SAMEA104170360,simple,22663,Punica granatum,SAMEA104170360,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9A01C47EA109858DEB388E9075434267,48D48080C4C7A620CC8328E132EE8913
